Months,L,M,S,p3,p10,p25,p50,p75,p85,p97
2.464065708,0.119,16.0897,0.09312,13.47975539,14.2675218,15.10664831,16.0897,17.12867984,17.7102218,19.13499182
2.496919918,0.1154,16.1089,0.09308,13.49764332,14.28566301,15.12519473,16.1089,17.14878091,17.73092146,19.15744254
2.529774128,0.1118,16.1277,0.09304,13.51519857,14.30345136,15.14336659,16.1277,17.16845519,17.75117945,19.17941575
2.562628337,0.1082,16.1461,0.093,13.53242102,14.32088674,15.16116387,16.1461,17.18770272,17.77099582,19.20091148
2.595482546,0.1047,16.164,0.09297,13.5489459,14.33768396,15.17838655,16.164,17.206529,17.79043493,19.22213719
2.628336756,0.1013,16.1817,0.09293,13.56554358,14.35448104,15.19552232,16.1817,17.22502296,17.80946214,19.2427401
2.661190965,0.0978,16.1989,0.09289,13.58174549,14.37084657,15.21219249,16.1989,17.24298714,17.82794589,19.26277531
2.694045174,0.0944,16.2158,0.09286,13.5974167,14.38675072,15.22847549,16.2158,17.26074346,17.84627331,19.28278
2.726899384,0.0911,16.2323,0.09282,13.61299321,14.40247753,15.24448395,16.2323,17.27795419,17.863968,19.3019222
2.759753593,0.0877,16.2485,0.09279,13.62808096,14.41776327,15.26011103,16.2485,17.2949641,17.88152322,19.32109253
2.792607803,0.0844,16.2644,0.09275,13.64315796,14.43296053,15.27555759,16.2644,17.31153459,17.89855531,19.33951814
2.825462013,0.0811,16.28,0.09272,13.65772457,14.44770602,15.29061953,16.28,17.32790122,17.91544027,19.35794418
2.858316222,0.0779,16.2952,0.09268,13.67219664,14.46227441,15.30540715,16.2952,17.34372176,17.93169161,19.37550541
2.891170431,0.0747,16.3101,0.09265,13.68615788,14.47639069,15.31980994,16.3101,17.35933873,17.9477963,19.39306814
2.924024641,0.0715,16.3247,0.09262,13.6998688,14.49024176,15.33393154,16.3247,17.37463585,17.96357011,19.41027338
2.95687885,0.0684,16.339,0.09258,13.71356919,14.50400465,15.34787289,16.339,17.38949298,17.97881973,19.42673105
2.989733059,0.0652,16.3531,0.09255,13.72686323,14.51741404,15.36152606,16.3531,17.40425676,17.99404165,19.44333967
3.022587269,0.0621,16.3668,0.09252,13.73980165,14.53045899,15.37480102,16.3668,17.41859093,18.00881449,19.45944288
3.055441478,0.0591,16.3803,0.09249,13.75255228,14.54331701,15.38788564,16.3803,17.43270836,18.02335832,19.4752784
3.088295688,0.056,16.3935,0.09245,13.76533475,14.5561077,15.4007962,16.3935,17.44639211,18.03739361,19.49042241
3.121149898,0.053,16.4065,0.09242,13.77766797,14.56852369,15.41341222,16.4065,17.45997629,18.05138565,19.50566127
3.154004107,0.05,16.4192,0.09239,13.78975037,14.58067416,15.42574689,16.4192,17.47324071,18.0650469,19.52054259
3.186858316,0.0471,16.4316,0.09236,13.80156079,14.59254876,15.43779719,16.4316,17.48618201,18.07836916,19.53503723
3.219712526,0.0442,16.4438,0.09233,13.81320424,14.60424655,15.44966006,16.4438,17.49890999,18.09147067,19.5492932
3.252566735,0.0412,16.4557,0.0923,13.8246177,14.61568899,15.46124454,16.4557,17.51132163,18.10424967,19.56322081
3.285420944,0.0384,16.4673,0.09227,13.83573798,14.62684514,15.47254159,16.4673,17.52340679,18.11668147,19.57673249
3.318275154,0.0355,16.4788,0.09224,13.84679616,14.6379235,15.48374812,16.4788,17.53538846,18.12901081,19.59015361
3.351129363,0.0327,16.49,0.09221,13.85758211,14.6487258,15.49467019,16.49,17.54704706,18.14100121,19.60318795
3.383983573,0.0298,16.5009,0.09218,13.86813777,14.65927257,15.50531379,16.5009,17.55838937,18.15266916,19.61589401
3.416837783,0.027,16.5117,0.09215,13.87858917,14.66972089,15.51586082,16.5117,17.56962145,18.16421821,19.62845104
3.449691992,0.0243,16.5222,0.09212,13.88876821,14.67989305,15.52612333,16.5222,17.58053049,18.17542833,19.64062123
3.482546201,0.0215,16.5325,0.09209,13.89880082,14.68989841,15.53620129,16.5325,17.59122967,18.18642606,19.65258207
3.515400411,0.0188,16.5426,0.09206,13.90864504,14.69971639,15.54608867,16.5426,17.60171224,18.1971949,19.66427493
3.54825462,0.0161,16.5525,0.09203,13.91832177,14.70935725,15.55578847,16.5525,17.61198159,18.20774311,19.67572915
3.581108829,0.0134,16.5622,0.09201,13.92756842,14.71863202,15.56519559,16.5622,17.6221565,18.21825929,19.68731413
3.613963039,0.0107,16.5717,0.09198,13.93690999,14.72791846,15.57452012,16.5717,17.63199952,18.22836644,19.69829144
3.646817248,0.0081,16.581,0.09195,13.94606304,14.73701743,15.58365402,16.581,17.64162597,18.23824473,19.7090007
3.679671458,0.0055,16.5901,0.09192,13.95504844,14.74593917,15.59260028,16.5901,17.65103923,18.24790243,19.71947132
3.712525668,0.0029,16.5991,0.09189,13.96395027,14.75477251,15.60145288,16.5991,17.66034571,18.25744956,19.72982216
3.745379877,0.0003,16.6078,0.09187,13.97233743,14.76315047,15.60991853,16.6078,17.66945181,18.26685545,19.74018676
3.778234086,-0.0023,16.6164,0.09184,13.9809037,14.77162915,15.61839573,16.6164,17.67833204,18.27596161,19.75006071
3.811088296,-0.0048,16.6249,0.09181,13.98936547,14.78000915,15.62677625,16.6249,17.68710213,18.28494892,19.75978542
3.843942505,-0.0074,16.6331,0.09179,13.99733314,14.78794375,15.63477265,16.6331,17.69567548,18.29380375,19.76955444
3.876796714,-0.0099,16.6412,0.09176,14.00545914,14.79596895,15.64277771,16.6412,17.70401936,18.30235015,19.77880225
3.909650924,-0.0124,16.6492,0.09173,14.01350138,14.80390564,15.65068904,16.6492,17.7122565,18.31078602,19.7879303
3.942505133,-0.0148,16.657,0.09171,14.02109186,14.8114652,15.65830412,16.657,17.72039677,18.31918323,19.79716351
3.975359343,-0.0173,16.6647,0.09168,14.02888232,14.81913587,15.66593394,16.6647,17.72831413,18.32728821,19.80593354
4.008213553,-0.0197,16.6722,0.09166,14.0362209,14.82642929,15.67326742,16.6722,17.73613477,18.3353548,19.81480936
4.041067762,-0.0222,16.6795,0.09163,14.04367525,14.83374493,15.68052167,16.6795,17.74362601,18.34301896,19.82310255
4.073921971,-0.0246,16.6868,0.09161,14.05084601,14.84086107,15.68766752,16.6868,17.75123344,18.35086493,19.83173985
4.106776181,-0.027,16.6939,0.09158,14.05811179,14.84798927,15.69473121,16.6939,17.75850793,18.35829994,19.8397643
4.13963039,-0.0293,16.7009,0.09156,14.06500972,14.85482896,15.7015924,16.7009,17.76579238,18.36580704,19.84801459
4.172484599,-0.0317,16.7077,0.09153,14.07202339,14.86169093,15.70837446,16.7077,17.77274718,18.37291125,19.85568105
4.205338809,-0.034,16.7144,0.09151,14.07866913,14.86826428,15.71495396,16.7144,17.77971206,18.3800878,19.86357395
4.238193018,-0.0364,16.721,0.09148,14.08551479,14.87494889,15.72154837,16.721,17.78645356,18.3869712,19.87100128
4.271047228,-0.0387,16.7274,0.09146,14.09190822,14.88125583,15.72784614,16.7274,17.7930989,18.39381723,19.8785368
4.303901438,-0.041,16.7337,0.09143,14.09848089,14.8876639,15.73415588,16.7337,17.79951735,18.40036159,19.88557652
4.336755647,-0.0433,16.7399,0.09141,14.10470616,14.89379334,15.7402659,16.7399,17.80594954,18.40698708,19.89287349
4.369609856,-0.0455,16.746,0.09139,14.1108267,14.89982386,15.74627906,16.746,17.8122718,18.41349405,19.90002163
4.402464066,-0.0478,16.7519,0.09136,14.11706283,14.90587671,15.7522132,16.7519,17.81826402,18.41959739,19.906584
4.435318275,-0.05,16.7577,0.09134,14.12293085,14.91164068,15.75794455,16.7577,17.82426679,18.42577389,19.91337476
4.468172484,-0.0522,16.7634,0.09131,14.12897808,14.91750584,15.76368798,16.7634,17.83004238,18.43164821,19.91966833
4.501026694,-0.0545,16.7689,0.09129,14.13461407,14.92301332,15.76914047,16.7689,17.83572907,18.43750257,19.92613144
4.533880903,-0.0566,16.7743,0.09127,14.14012469,14.9284117,15.77449309,16.7743,17.84130245,18.44323012,19.93241593
4.566735113,-0.0588,16.7797,0.09125,14.14565597,14.93382036,15.7798488,16.7797,17.84687906,18.44896575,19.93872986
4.599589323,-0.061,16.7848,0.09122,14.15119781,14.93915224,15.78502856,16.7848,17.85201558,18.45417892,19.94430792
4.632443532,-0.0632,16.7899,0.0912,14.15647629,14.94429416,15.79010238,16.7899,17.85727276,18.45958414,19.9502645
4.665297741,-0.0653,16.7948,0.09118,14.16156566,14.94924808,15.79498524,16.7948,17.86231367,18.46476093,19.95595334
4.698151951,-0.0674,16.7997,0.09116,14.16665507,14.95420211,15.7998682,16.7997,17.86735444,18.4699375,19.96164185
4.73100616,-0.0696,16.8044,0.09113,14.17185976,14.95917848,15.80467228,16.8044,17.87206469,18.47470952,19.96674213
4.763860369,-0.0717,16.809,0.09111,14.17669622,14.96386569,15.80927329,16.809,17.87678606,18.47955573,19.97207331
4.796714579,-0.0737,16.8134,0.09109,14.18134353,14.96836485,15.81368333,16.8134,17.88129118,18.48417352,19.97713671
4.829568789,-0.0758,16.8178,0.09107,14.18601132,14.97287418,15.81809641,16.8178,17.88579957,18.48879942,19.9822296
4.862422998,-0.0779,16.822,0.09104,14.19077376,14.97739574,15.82242767,16.822,17.88997387,18.49301214,19.98670355
4.895277208,-0.08,16.8262,0.09102,14.19527277,14.98172715,15.82665282,16.8262,17.89426924,18.49741766,19.99155795
4.928131417,-0.082,16.8302,0.091,14.1995826,14.98587049,15.83068695,16.8302,17.89834839,18.50159479,19.99614456
4.960985626,-0.084,16.8341,0.09098,14.20380802,14.98992485,15.8346271,16.8341,17.90232106,18.50566178,20.00061204
4.993839836,-0.086,16.8379,0.09096,14.20794901,14.99389022,15.83847325,16.8379,17.90618726,18.50961864,20.00496038
5.026694045,-0.0881,16.8416,0.09094,14.21202595,14.99777662,15.84222836,16.8416,17.90995038,18.51347369,20.00921945
5.059548254,-0.0901,16.8452,0.09092,14.21599803,15.00156396,15.8458865,16.8452,17.91360365,18.5172103,20.01332953
5.092402464,-0.092,16.8487,0.0909,14.21986529,15.00525224,15.84944768,16.8487,17.91714705,18.52082847,20.0172906
5.125256674,-0.094,16.8521,0.09088,14.22366843,15.00886153,15.8529178,16.8521,17.92058739,18.52434484,20.02116242
5.158110883,-0.096,16.8554,0.09085,14.22765033,15.01257204,15.85640023,16.8554,17.92379967,18.52755732,20.02453221
5.190965093,-0.0979,16.8586,0.09083,14.23126411,15.01599321,15.85967936,16.8586,17.92702367,18.53084509,20.0281357
5.223819302,-0.0999,16.8617,0.09081,14.23481367,15.01933533,15.86286742,16.8617,17.93014461,18.53403106,20.03164996
5.256673511,-0.1018,16.8648,0.09079,14.23834282,15.02266745,15.86605258,16.8648,17.93326206,18.53720854,20.035134
5.289527721,-0.1037,16.8677,0.09077,14.24170299,15.02582142,15.86904961,16.8677,17.93616672,18.54016601,20.03838012
5.32238193,-0.1056,16.8705,0.09075,14.24497861,15.0288863,15.87195261,16.8705,17.93896494,18.54301338,20.04150712
5.355236139,-0.1075,16.8732,0.09073,14.24816964,15.03186208,15.87476156,16.8732,17.94165673,18.54575067,20.04451501
5.388090349,-0.1094,16.8759,0.09071,14.25136053,15.03483785,15.87757055,16.8759,17.94434841,18.54848778,20.04752259
5.420944559,-0.1113,16.8784,0.09069,14.25438237,15.03763541,15.88019139,16.8784,17.94682734,18.5510049,20.05029226
5.453798768,-0.1132,16.8808,0.09067,14.25731958,15.04034385,15.88271818,16.8808,17.94919983,18.55341195,20.05294283
5.486652978,-0.115,16.8832,0.09065,14.26023641,15.04304227,15.88524204,16.8832,17.95156884,18.55581053,20.05556316
5.519507187,-0.1169,16.8854,0.09063,14.26300434,15.04557244,15.88758069,16.8854,17.95372849,18.55799744,20.05797553
5.552361396,-0.1187,16.8876,0.09061,14.2657519,15.04809259,15.88991642,16.8876,17.95588466,18.56017588,20.06035766
5.585215606,-0.1206,16.8897,0.09059,14.26843496,15.05053354,15.89216102,16.8897,17.95793781,18.56225257,20.06265062
5.618069815,-0.1224,16.8917,0.09058,14.27075026,15.05268517,15.89420218,16.8917,17.9600032,18.56440554,20.06517998
5.650924024,-0.1242,16.8936,0.09056,14.27324383,15.05493785,15.89625567,16.8936,17.96184016,18.56625386,20.06720499
5.683778234,-0.126,16.8954,0.09054,14.2756527,15.05710135,15.89821508,16.8954,17.96357072,18.56799214,20.0691109
5.716632444,-0.1278,16.8971,0.09052,14.27797686,15.05917566,15.90008039,16.8971,17.96519487,18.56962037,20.07089774
5.749486653,-0.1296,16.8987,0.0905,14.2802163,15.06116078,15.9018516,16.8987,17.96671262,18.57113856,20.07256549
5.782340863,-0.1314,16.9002,0.09048,14.28237098,15.06305669,15.90352871,16.9002,17.96812397,18.57254672,20.07411416
5.815195072,-0.1331,16.9017,0.09046,14.28450536,15.06494259,15.90520289,16.9017,17.96953187,18.57394644,20.07563259
5.848049281,-0.1349,16.9031,0.09044,14.28657505,15.0667492,15.9067859,16.9031,17.97083676,18.57524443,20.0770619
5.880903491,-0.1366,16.9043,0.09043,14.28819277,15.06817744,15.90807134,16.9043,17.9720478,18.57650923,20.07861002
5.9137577,-0.1384,16.9055,0.09041,14.29009293,15.0698056,15.90946612,16.9055,17.97313994,18.57758722,20.07980134
5.946611909,-0.1401,16.9066,0.09039,14.29188828,15.07133461,15.91076385,16.9066,17.97412231,18.57854689,20.08084363
5.979466119,-0.1418,16.9077,0.09037,14.29368337,15.07286353,15.91206157,16.9077,17.97510462,18.57950644,20.08188564
6.012320329,-0.1436,16.9086,0.09035,14.29532909,15.07422393,15.91317397,16.9086,17.97587762,18.58025439,20.08271978
6.045174538,-0.1453,16.9095,0.09033,14.29695454,15.07557433,15.91428343,16.9095,17.97664718,18.58099392,20.08352368
6.078028748,-0.147,16.9102,0.09032,14.29814824,15.07655632,15.91509825,16.9102,17.97732641,18.58170885,20.08447718
6.110882957,-0.1487,16.9109,0.0903,14.29960405,15.07772819,15.91601944,16.9109,17.97788324,18.58222842,20.08504312
6.143737166,-0.1503,16.9116,0.09028,14.30103963,15.07889008,15.9169377,16.9116,17.97843665,18.58273959,20.08557881
6.176591376,-0.152,16.9121,0.09026,14.30232573,15.07988338,15.9176706,16.9121,17.97878076,18.58303918,20.08590667
6.209445585,-0.1537,16.9125,0.09024,14.30352694,15.08078737,15.91830936,16.9125,17.97901852,18.58322879,20.0861155
6.242299794,-0.1554,16.9129,0.09023,14.30446569,15.08150135,15.91884171,16.9129,17.97937865,18.58361374,20.08671208
6.275154004,-0.157,16.9132,0.09021,14.30556183,15.08230607,15.91938337,16.9132,17.97950664,18.58368501,20.08677176
6.308008214,-0.1587,16.9135,0.09019,14.30667753,15.08312048,15.91992791,16.9135,17.97963796,18.58376447,20.08686116
6.340862423,-0.1603,16.9136,0.09017,14.30760386,15.08374656,15.92028125,16.9136,17.97955326,18.5836158,20.0866828
6.373716633,-0.1619,16.9137,0.09016,14.30826794,15.08418272,15.92052821,16.9137,17.97959099,18.5836626,20.08689265
6.406570842,-0.1635,16.9137,0.09014,14.30910907,15.08471934,15.92078735,16.9137,17.97939992,18.58340391,20.08659514
6.439425051,-0.1652,16.9136,0.09012,14.30988507,15.08517642,15.92095522,16.9136,17.97910587,18.58304353,20.08620859
6.472279261,-0.1668,16.9135,0.09011,14.31037914,15.08543385,15.92101383,16.9135,17.97893093,18.58287044,20.0861806
6.50513347,-0.1684,16.9133,0.09009,14.31105006,15.08579162,15.92108458,16.9133,17.97852716,18.58239178,20.08564493
6.537987679,-0.17,16.913,0.09007,14.311636,15.08606003,15.92106114,16.913,17.97801705,18.58180316,20.08499028
6.570841889,-0.1715,16.9127,0.09006,14.31194025,15.0861289,15.92092848,16.9127,17.97762609,18.58140192,20.08469447
6.603696099,-0.1731,16.9122,0.09004,14.31235628,15.08621859,15.92071668,16.9122,17.97690334,18.58059345,20.08380194
6.636550308,-0.1747,16.9118,0.09002,14.31285656,15.08639731,15.92059896,16.9118,17.97628686,18.57989476,20.08302792
6.669404518,-0.1763,16.9112,0.09001,14.3129258,15.08620794,15.92018667,16.9112,17.97558031,18.57917206,20.0824055
6.702258727,-0.1778,16.9106,0.08999,14.3132364,15.08619813,15.91987767,16.9106,17.97474784,18.57824527,20.08136365
6.735112936,-0.1794,16.9099,0.08997,14.31348168,15.08610868,15.91947737,16.9099,17.9738124,18.57721681,20.08023279
6.767967146,-0.1809,16.9091,0.08996,14.31336101,15.08573069,15.91887376,16.9091,17.97288987,18.57626601,20.07934259
6.800821355,-0.1824,16.9083,0.08994,14.31350124,15.08554192,15.91837631,16.9083,17.97184475,18.57511933,20.07806268
6.833675564,-0.184,16.9074,0.08992,14.31357608,15.08527348,15.91778754,16.9074,17.97069669,18.57387099,20.07669376
6.866529774,-0.1855,16.9065,0.08991,14.31336985,15.08480582,15.91708964,16.9065,17.96966783,18.57281022,20.07568449
6.899383984,-0.187,16.9055,0.08989,14.31333964,15.08443804,15.91640371,16.9055,17.96841009,18.57144367,20.07416653
6.932238193,-0.1885,16.9044,0.08988,14.31296347,15.08379163,15.91551743,16.9044,17.96716864,18.57016313,20.07291959
6.965092403,-0.19,16.9033,0.08986,14.31284784,15.08333425,15.91473722,16.9033,17.96580459,18.56868664,20.07128256
6.997946612,-0.1915,16.9021,0.08984,14.31264712,15.08278742,15.91386279,16.9021,17.96433424,18.56710026,20.0695266
7.030800821,-0.193,16.9008,0.08983,14.31210062,15.08196206,15.91278804,16.9008,17.9628802,18.56559992,20.06804186
7.063655031,-0.1945,16.8995,0.08981,14.31181444,15.0813256,15.91181931,16.8995,17.96130356,18.56390361,20.06616684
7.09650924,-0.196,16.8981,0.0898,14.3111826,15.08041066,15.9106503,16.8981,17.95974322,18.56229337,20.06456317
7.129363449,-0.1975,16.8967,0.08978,14.31081093,15.07968455,15.90958727,16.8967,17.95806029,18.56048714,20.0625691
7.162217659,-0.1989,16.8952,0.08976,14.31033462,15.07885928,15.90842714,16.8952,17.95626772,18.5585628,20.06042619
7.195071869,-0.2004,16.8937,0.08975,14.30961705,15.07785458,15.90716379,16.8937,17.95460109,18.55684264,20.05870348
7.227926078,-0.2018,16.8921,0.08973,14.30905525,15.07693965,15.90590935,16.8921,17.95270225,18.55480839,20.05644154
7.260780288,-0.2033,16.8905,0.08972,14.30825231,15.07584536,15.90455172,16.8905,17.95092934,18.55297834,20.05459992
7.293634497,-0.2047,16.8888,0.0897,14.30760499,15.07484075,15.90320296,16.8888,17.94892422,18.55083421,20.05221896
7.326488706,-0.2062,16.887,0.08969,14.30663193,15.07356759,15.90165688,16.887,17.94693875,18.54878443,20.05013969
7.359342916,-0.2076,16.8852,0.08967,14.30589908,15.07247328,15.9002138,16.8852,17.94482737,18.54653041,20.04763973
7.392197125,-0.209,16.8834,0.08966,14.30490589,15.07119013,15.89866473,16.8834,17.94283857,18.54447238,20.04553039
7.425051334,-0.2104,16.8814,0.08964,14.30400276,15.06991685,15.89703315,16.8814,17.94051465,18.54199866,20.0427927
7.457905544,-0.2119,16.8795,0.08963,14.30294357,15.0685537,15.89539265,16.8795,17.93842291,18.53983898,20.04059434
7.490759754,-0.2133,16.8775,0.08961,14.30203958,15.06727997,15.8937609,16.8775,17.93609901,18.53736522,20.03785639
7.523613963,-0.2147,16.8754,0.0896,14.30079081,15.06572828,15.89192907,16.8754,17.93379141,18.53497762,20.03539053
7.556468173,-0.2161,16.8733,0.08958,14.29980123,15.06436482,15.89020297,16.8733,17.93136126,18.53239401,20.03253359
7.589322382,-0.2175,16.8712,0.08957,14.29855175,15.06281276,15.888371,16.8712,17.92905366,18.53000639,20.03006757
7.622176591,-0.2188,16.869,0.08955,14.29745723,15.06134996,15.88654771,16.869,17.92651394,18.52730473,20.0270618
7.655030801,-0.2202,16.8667,0.08954,14.29603755,15.05961896,15.88452725,16.8667,17.92399383,18.52469743,20.02435816
7.68788501,-0.2216,16.8644,0.08952,14.29487672,15.05807599,15.88261245,16.8644,17.9213512,18.52189413,20.02126331
7.720739219,-0.223,16.8621,0.08951,14.2934563,15.05634461,15.88059185,16.8621,17.9188311,18.51928682,20.01855951
7.753593429,-0.2243,16.8597,0.08949,14.29219054,15.05470229,15.87857983,16.8597,17.91607891,18.51636549,20.01531586
7.786447639,-0.2257,16.8572,0.08948,14.29059985,15.05279194,15.87637073,16.8572,17.9133463,18.51353852,20.01237446
7.819301848,-0.227,16.8548,0.08947,14.28907437,15.05096115,15.87425291,16.8548,17.91071664,18.51081317,20.00952188
7.852156058,-0.2284,16.8522,0.08945,14.28765702,15.04914909,15.87205509,16.8522,17.90775531,18.50768039,20.00607033
7.885010267,-0.2297,16.8497,0.08944,14.28604603,15.04722862,15.86984294,16.8497,17.90501941,18.50484522,20.00309889
7.917864476,-0.2311,16.8471,0.08942,14.28462776,15.04541606,15.86764493,16.8471,17.90205813,18.50171244,19.99964713
7.950718686,-0.2324,16.8444,0.08941,14.28284647,15.04331658,15.86524426,16.8444,17.89910973,18.49865763,19.99643811
7.983572895,-0.2337,16.8417,0.08939,14.28132331,15.04140467,15.86294903,16.8417,17.89603892,18.49540688,19.99283763
8.016427104,-0.2351,16.839,0.08938,14.27956045,15.03931432,15.86055103,16.839,17.89309387,18.49236024,19.98965827
8.049281314,-0.2364,16.8362,0.08937,14.27769329,15.03712496,15.85805595,16.8362,17.89003926,18.48919561,19.98633035
8.082135524,-0.2377,16.8334,0.08935,14.27608399,15.035123,15.85566623,16.8334,17.88686226,18.48583507,19.98261089
8.114989733,-0.239,16.8305,0.08934,14.27413128,15.03284392,15.8530768,16.8305,17.88370143,18.48256064,19.97916411
8.147843943,-0.2403,16.8276,0.08932,14.27243625,15.03075213,15.85059269,16.8276,17.88041824,18.47909032,19.97532578
8.180698152,-0.2416,16.8247,0.08931,14.27048279,15.02847263,15.8480031,16.8247,17.87725744,18.4758159,19.97187887
8.213552361,-0.2429,16.8217,0.0893,14.26844416,15.02610363,15.84531924,16.8217,17.87399041,18.47243166,19.9683132
